year,month,date,time,accident_type,day,hit_run,light_condition,severity,speed_zone,longitude,latitude,node_type,lga,state_div,total_persons,fatality,males,females,passengers,old_driver,young_driver,alcohol
2018,December,7/12/18,09.32.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,145.2834,-37.78339,Non-Intersection,MAROONDAH,Metro,2,0,0,2,0,0,0,No
2018,December,7/12/18,11.45.00,No collision and no object struck,Thursday,No,Day,Other injury accident,50 km/hr,145.12449,-37.58173,Non-Intersection,WHITTLESEA,Metro,2,0,1,1,0,0,0,No
2018,December,7/12/18,13.51.00,Collision with vehicle,Friday,No,Day,Serious injury accident,100 km/hr,145.41293,-38.14467,Non-Intersection,CARDINIA,Metro,2,0,1,1,0,0,0,No
2018,December,7/12/18,17.15.00,Collision with vehicle,Friday,No,Day,Other injury accident,70 km/hr,145.0528,-37.93517,Non-Intersection,GLEN EIRA,Metro,6,0,2,4,3,0,2,No
2018,December,7/12/18,17.30.00,Collision with vehicle,Friday,No,Day,Other injury accident,80 km/hr,145.31623,-37.75845,Intersection,YARRA RANGES,Metro,2,0,1,1,0,0,1,No
2018,December,7/12/18,15.15.00,No collision and no object struck,Friday,Yes,Day,Other injury accident,40 km/hr,144.95415,-37.81907,Intersection,MELBOURNE,Metro,3,0,0,1,0,0,0,No
2018,December,7/12/18,17.10.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,145.04191,-37.83946,Non-Intersection,BOROONDARA,Metro,2,0,1,1,0,0,0,No
2018,December,7/12/18,19.16.00,Collision with vehicle,Friday,No,Dusk/Dawn,Other injury accident,40 km/hr,144.99291,-37.85429,Non-Intersection,STONNINGTON,Metro,3,0,1,2,0,0,0,No
2018,December,7/12/18,15.50.00,Collision with object,Thursday,No,Day,Other injury accident,50 km/hr,143.95247,-38.55261,Non-Intersection,SURF COAST,Country,2,0,2,0,1,0,1,No
2018,December,7/12/18,21.07.00,Struck pedestrian,Friday,No,Dark,Other injury accident,50 km/hr,145.12328,-37.82094,Intersection,WHITEHORSE,Metro,3,0,2,1,0,0,0,No
2018,December,7/12/18,18.32.00,Collision with object,Friday,No,Day,Other injury accident,60 km/hr,145.18729,-38.10332,Non-Intersection,FRANKSTON,Metro,1,0,0,1,0,0,0,No
2018,December,7/12/18,15.40.00,Collision with vehicle,Thursday,No,Day,Other injury accident,80 km/hr,145.16298,-37.89614,Intersection,MONASH,Metro,2,0,2,0,0,0,1,No
2018,December,7/12/18,14.31.00,Collision with vehicle,Friday,No,Day,Other injury accident,80 km/hr,145.03947,-37.84223,Non-Intersection,STONNINGTON,Metro,2,0,2,0,0,0,0,No
2018,December,7/12/18,21.15.00,Collision with vehicle,Friday,No,Dark,Other injury accident,70 km/hr,145.05079,-37.7268,Intersection,DAREBIN,Metro,3,0,2,1,1,0,1,No
2018,December,7/12/18,22.02.00,Collision with vehicle,Friday,No,Dark,Other injury accident,60 km/hr,145.08705,-37.90014,Non-Intersection,MONASH,Metro,3,0,2,1,1,0,0,No
2018,December,7/12/18,11.38.00,Collision with vehicle,Friday,No,Day,Other injury accident,50 km/hr,145.34642,-37.8999,Non-Intersection,YARRA RANGES,Metro,2,0,2,0,0,0,0,No
2018,December,7/12/18,16.00.00,Collision with object,Thursday,No,Day,Other injury accident,100 km/hr,145.01507,-37.16104,Non-Intersection,MITCHELL,Country,1,0,1,0,0,0,0,No
2018,December,7/12/18,11.30.00,Collision with vehicle,Thursday,No,Day,Other injury accident,60 km/hr,144.98584,-38.29853,Non-Intersection,MORNINGTON PENINSULA,Metro,2,0,2,0,0,1,0,No
2018,December,7/12/18,23.30.00,Collision with vehicle,Friday,Yes,Dark,Other injury accident,80 km/hr,144.78873,-37.84486,Intersection,HOBSONS BAY,Metro,4,0,1,1,1,0,0,No
2018,December,8/12/18,01.30.00,Collision with object,Saturday,Yes,Dark,Other injury accident,100 km/hr,146.6885,-36.60196,Non-Intersection,ALPINE,Country,1,0,0,1,0,0,0,Yes
2018,December,8/12/18,05.04.00,Collision with object,Saturday,Yes,Dusk/Dawn,Other injury accident,70 km/hr,145.07857,-37.94457,Intersection,KINGSTON,Metro,1,0,1,0,0,0,0,No
2018,December,8/12/18,08.50.00,Collision with vehicle,Saturday,No,Day,Serious injury accident,60 km/hr,145.06454,-37.77715,Intersection,BANYULE,Metro,4,0,2,2,2,0,1,No
2018,December,8/12/18,08.55.00,Collision with vehicle,Saturday,No,Day,Other injury accident,60 km/hr,144.99417,-37.60506,Non-Intersection,WHITTLESEA,Metro,5,0,0,3,1,0,0,No
2018,December,8/12/18,10.55.00,Collision with vehicle,Friday,No,Day,Other injury accident,80 km/hr,143.55326,-38.33512,Intersection,COLAC OTWAY,Country,5,0,3,2,3,0,0,No
2018,December,8/12/18,08.00.00,Collision with object,Friday,No,Day,Other injury accident,60 km/hr,145.12574,-38.09731,Non-Intersection,FRANKSTON,Metro,1,0,1,0,0,0,0,No
2018,December,8/12/18,06.10.00,Fall from or in moving vehicle,Friday,No,Day,Serious injury accident,100 km/hr,143.76233,-37.80365,Non-Intersection,GOLDEN PLAINS,Country,1,0,1,0,0,0,0,No
2018,December,8/12/18,12.30.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,145.15226,-37.83233,Intersection,WHITEHORSE,Metro,2,0,1,1,0,0,0,No
2018,December,8/12/18,12.40.00,Collision with object,Friday,No,Day,Other injury accident,110 km/hr,145.06916,-37.18741,Non-Intersection,MITCHELL,Country,1,0,0,1,0,0,0,No
2018,December,8/12/18,14.50.00,Collision with vehicle,Saturday,No,Day,Other injury accident,80 km/hr,145.16347,-38.1852,Intersection,MORNINGTON PENINSULA,Metro,2,0,1,1,0,0,0,No
2018,December,8/12/18,13.50.00,Collision with object,Saturday,No,Day,Serious injury accident,70 km/hr,145.46984,-37.89887,Non-Intersection,YARRA RANGES,Metro,3,0,1,2,1,0,0,No
2018,December,8/12/18,16.30.00,Struck animal,Saturday,No,Day,Other injury accident,100 km/hr,147.35663,-36.00269,Non-Intersection,TOWONG,Country,1,0,1,0,0,0,0,No
2018,December,8/12/18,17.30.00,Collision with vehicle,Saturday,No,Day,Other injury accident,50 km/hr,145.18577,-37.8278,Intersection,WHITEHORSE,Metro,2,0,1,1,0,1,0,No
2018,December,8/12/18,17.37.00,Collision with vehicle,Friday,No,Day,Other injury accident,60 km/hr,144.9359,-37.80978,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,1,No
2018,December,8/12/18,18.12.00,Collision with object,Saturday,No,Day,Serious injury accident,80 km/hr,145.25032,-37.56513,Non-Intersection,NILLUMBIK,Metro,1,0,1,0,0,0,0,Yes
2018,December,8/12/18,21.07.00,Struck animal,Saturday,No,Dark,Other injury accident,100 km/hr,145.62434,-38.19348,Intersection,CARDINIA,Metro,1,0,0,1,0,0,0,No
2018,December,8/12/18,18.16.00,Vehicle overturned,Saturday,No,Day,Other injury accident,100 km/hr,146.64458,-38.52738,Non-Intersection,WELLINGTON,Country,2,0,1,1,1,0,1,Yes
2018,December,8/12/18,23.00.00,Collision with vehicle,Saturday,No,Dark,Other injury accident,60 km/hr,145.47463,-37.68419,Non-Intersection,YARRA RANGES,Metro,4,0,3,1,1,0,2,No
2018,December,8/12/18,19.47.00,Struck pedestrian,Saturday,No,Dark,Other injury accident,50 km/hr,144.96544,-37.81804,Non-Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,December,8/12/18,16.45.00,Collision with vehicle,Friday,No,Day,Other injury accident,50 km/hr,145.00394,-37.71496,Intersection,DAREBIN,Metro,2,0,1,1,0,0,1,No
2018,December,9/12/18,17.45.00,Struck pedestrian,,No,Day,Other injury accident,50 km/hr,144.47081,-38.18942,Intersection,GEELONG,Country,2,0,0,2,0,1,0,No
2018,December,9/12/18,01.00.00,Collision with object,Sunday,No,Dark,Other injury accident,60 km/hr,144.96137,-37.6899,Non-Intersection,HUME,Metro,1,0,1,0,0,0,1,No
2018,December,9/12/18,00.45.00,Collision with vehicle,,No,Dark,Other injury accident,40 km/hr,144.98875,-37.84082,Non-Intersection,STONNINGTON,Metro,1,0,1,0,0,0,1,No
2018,December,9/12/18,07.15.00,Vehicle overturned,Sunday,No,Day,Other injury accident,50 km/hr,144.73641,-37.27735,Intersection,MACEDON RANGES,Country,1,0,1,0,0,0,0,Yes
2018,December,9/12/18,10.18.00,Collision with vehicle,,No,Day,Other injury accident,60 km/hr,144.87026,-37.80811,Non-Intersection,MARIBYRNONG,Metro,1,0,0,1,0,0,0,No
2018,December,9/12/18,11.30.00,Collision with vehicle,Sunday,No,Day,Serious injury accident,40 km/hr,142.23018,-38.38703,Non-Intersection,MOYNE,Country,2,0,1,1,0,0,0,No
2018,December,9/12/18,11.02.00,Collision with vehicle,,No,Day,Other injury accident,60 km/hr,144.97322,-37.80772,Intersection,YARRA RANGES,Metro,5,0,2,3,3,0,0,No
2018,December,9/12/18,11.00.00,Vehicle overturned,,No,Day,Serious injury accident,100 km/hr,146.0593,-37.98336,Non-Intersection,BAW BAW,Country,1,0,1,0,0,0,0,No
2018,December,9/12/18,12.12.00,Collision with object,,No,Day,Serious injury accident,50 km/hr,145.03826,-37.66226,Non-Intersection,WHITTLESEA,Metro,1,0,1,0,0,0,0,No
2018,December,9/12/18,11.05.00,Collision with vehicle,,No,Day,Other injury accident,50 km/hr,145.39281,-36.41,Non-Intersection,SHEPPARTON,Country,2,0,1,1,0,0,0,No
2018,December,9/12/18,14.14.00,Collision with vehicle,,No,Day,Other injury accident,50 km/hr,142.39648,-36.24834,Intersection,YARRIAMBIACK,Country,2,0,0,2,0,1,1,No
2018,December,9/12/18,07.00.00,Vehicle overturned,Sunday,No,Day,Other injury accident,80 km/hr,143.51626,-38.60848,Non-Intersection,COLAC OTWAY,Country,3,0,1,2,2,0,0,No
2018,December,9/12/18,09.30.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,145.19273,-37.80833,Non-Intersection,WHITEHORSE,Metro,2,0,1,1,0,0,0,No
2018,December,9/12/18,15.37.00,Collision with object,,No,Day,Serious injury accident,60 km/hr,145.21747,-37.8096,Non-Intersection,MAROONDAH,Metro,1,0,1,0,0,1,0,No
2018,December,9/12/18,16.00.00,Collision with vehicle,,No,Day,Serious injury accident,80 km/hr,145.20166,-37.87674,Non-Intersection,KNOX,Metro,2,0,2,0,0,0,0,No
2018,December,9/12/18,15.52.00,Vehicle overturned,,No,Day,Serious injury accident,100 km/hr,145.58753,-37.85868,Non-Intersection,YARRA RANGES,Metro,1,0,1,0,0,0,0,No
2018,December,9/12/18,15.49.00,Collision with vehicle,,No,Day,Other injury accident,60 km/hr,145.11674,-37.8685,Non-Intersection,MONASH,Metro,2,0,1,1,0,0,1,No
2018,December,9/12/18,20.50.00,Collision with vehicle,,No,Dark,Other injury accident,60 km/hr,144.95137,-37.30031,Intersection,MITCHELL,Country,4,0,2,1,2,0,0,No
2018,December,9/12/18,18.42.00,Collision with vehicle,,No,Day,Serious injury accident,60 km/hr,145.22215,-37.9777,Intersection,DANDENONG,Metro,3,0,2,1,1,0,2,No
2018,December,10/12/18,17.50.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.28302,-38.11182,Intersection,CASEY,Metro,3,0,2,1,1,0,0,No
2018,December,10/12/18,08.10.00,Struck pedestrian,Sunday,No,Day,Other injury accident,40 km/hr,144.3488,-38.13808,Intersection,GEELONG,Country,2,0,1,1,0,0,0,No
2018,December,10/12/18,07.00.00,Struck pedestrian,Monday,Yes,Day,Serious injury accident,50 km/hr,145.01731,-37.91489,Non-Intersection,BAYSIDE,Metro,3,0,1,0,0,0,0,No
2018,December,10/12/18,08.05.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,144.9224,-37.75553,Non-Intersection,MOONEE VALLEY,Metro,2,0,1,1,0,0,0,No
2018,December,10/12/18,07.45.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.09371,-37.82552,Non-Intersection,BOROONDARA,Metro,3,0,1,2,0,0,2,No
2018,December,10/12/18,08.52.00,Struck pedestrian,Monday,No,Day,Serious injury accident,60 km/hr,144.96479,-37.82235,Non-Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,December,10/12/18,09.40.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.12657,-37.93945,Non-Intersection,KINGSTON,Metro,4,0,4,0,1,0,1,No
2018,December,10/12/18,09.51.00,Collision with object,Monday,No,Day,Serious injury accident,50 km/hr,145.31717,-37.85946,Non-Intersection,KNOX,Metro,3,0,1,2,0,0,0,No
2018,December,10/12/18,10.00.00,Collision with vehicle,Sunday,No,Day,Serious injury accident,100 km/hr,144.26119,-38.13015,Intersection,GEELONG,Country,4,0,3,1,2,0,1,No
2018,December,10/12/18,08.35.00,Collision with vehicle,Sunday,No,Day,Other injury accident,40 km/hr,144.95495,-37.81218,Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,December,10/12/18,08.20.00,Struck pedestrian,Monday,No,Day,Other injury accident,50 km/hr,145.24879,-38.05186,Off Road,CASEY,Metro,2,0,0,2,0,0,0,No
2018,December,10/12/18,13.35.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.27101,-37.80751,Intersection,MAROONDAH,Metro,4,0,1,3,2,0,1,No
2018,December,10/12/18,13.30.00,Collision with vehicle,Monday,No,Day,Serious injury accident,100 km/hr,144.3116,-37.01633,Non-Intersection,MOUNT ALEXANDER,Country,2,0,2,0,0,0,0,No
2018,December,10/12/18,14.00.00,Collision with vehicle,Sunday,No,Day,Serious injury accident,50 km/hr,144.3148,-38.15083,Non-Intersection,GEELONG,Country,1,0,1,0,0,0,1,No
2018,December,10/12/18,16.07.00,Struck pedestrian,Monday,No,Day,Other injury accident,60 km/hr,144.92419,-37.62132,Non-Intersection,HUME,Metro,2,0,2,0,0,1,0,No
2018,December,10/12/18,11.58.00,Collision with vehicle,Monday,No,Day,Serious injury accident,50 km/hr,145.21304,-38.05393,Non-Intersection,DANDENONG,Metro,2,0,2,0,0,0,1,No
2018,December,10/12/18,15.34.00,Struck pedestrian,Monday,No,Day,Other injury accident,40 km/hr,144.99107,-37.84924,Intersection,STONNINGTON,Metro,2,0,1,1,0,0,0,No
2018,December,10/12/18,16.04.00,Collision with vehicle,Sunday,No,Day,Other injury accident,60 km/hr,144.60296,-37.8645,Intersection,WYNDHAM,Metro,2,0,0,2,0,0,0,No
2018,December,10/12/18,17.27.00,Collision with vehicle,Monday,Yes,Day,Other injury accident,100 km/hr,145.14747,-37.79971,Intersection,MANNINGHAM,Metro,5,0,3,2,1,0,1,No
2018,December,10/12/18,19.17.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,144.95902,-37.69427,Non-Intersection,MORELAND,Metro,2,0,2,0,0,0,1,No
2018,December,10/12/18,17.02.00,Collision with object,Sunday,No,Day,Other injury accident,60 km/hr,145.00855,-37.71105,Non-Intersection,DAREBIN,Metro,2,0,0,2,1,0,0,No
2018,December,10/12/18,17.30.00,Collision with vehicle,Sunday,No,Day,Serious injury accident,50 km/hr,145.15527,-37.9261,Non-Intersection,MONASH,Metro,2,0,2,0,0,0,0,No
2018,December,10/12/18,16.30.00,Collision with vehicle,Sunday,No,Unk.,Other injury accident,60 km/hr,144.35116,-38.13341,Intersection,GEELONG,Country,2,0,2,0,0,0,0,No
2018,December,10/12/18,18.40.00,Collision with vehicle,Sunday,No,Day,Serious injury accident,70 km/hr,146.52372,-38.20195,Non-Intersection,LATROBE,Country,1,0,1,0,0,0,1,No
2018,December,10/12/18,18.30.00,Struck pedestrian,Sunday,No,Dusk/Dawn,Serious injury accident,40 km/hr,144.9505,-37.82012,Non-Intersection,MELBOURNE,Metro,2,0,1,0,0,0,0,No
2018,December,10/12/18,18.50.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.35452,-37.75887,Intersection,YARRA RANGES,Metro,4,0,0,2,2,0,1,No
2018,December,10/12/18,21.20.00,Collision with vehicle,Monday,No,Dark,Other injury accident,40 km/hr,144.96509,-37.81233,Non-Intersection,MELBOURNE,Metro,2,0,2,0,0,0,0,No
2018,December,10/12/18,06.15.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,146.04147,-36.54859,Non-Intersection,BENALLA,Country,2,0,1,1,0,0,0,No
2018,December,10/12/18,21.00.00,Vehicle overturned,Sunday,No,Dark,Serious injury accident,70 km/hr,145.26253,-37.80095,Non-Intersection,MAROONDAH,Metro,1,0,1,0,0,0,0,No
2018,December,10/12/18,18.53.00,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,144.75442,-37.79581,Non-Intersection,BRIMBANK,Metro,2,0,2,0,0,0,1,No
2018,December,10/12/18,17.50.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,145.00177,-37.93644,Non-Intersection,BAYSIDE,Metro,2,0,2,0,0,0,0,No
2018,December,10/12/18,11.20.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.08274,-37.92256,Non-Intersection,MONASH,Metro,2,0,1,1,0,0,0,No
2018,December,10/12/18,23.20.00,Struck animal,Monday,No,Dark,Other injury accident,100 km/hr,144.077,-37.14202,Non-Intersection,MOUNT ALEXANDER,Country,1,0,1,0,0,0,0,No
2018,December,10/12/18,05.50.00,Collision with vehicle,Monday,Not known,Dusk/Dawn,Other injury accident,40 km/hr,145.2623,-38.05752,Intersection,CASEY,Metro,2,0,1,0,0,0,0,No
2018,December,10/12/18,18.55.00,Collision with vehicle,Monday,No,Day,Other injury accident,80 km/hr,145.13797,-37.92134,Non-Intersection,MONASH,Metro,2,0,0,2,0,0,1,No
2018,December,11/12/18,17.30.00,Collision with vehicle,Monday,No,Unk.,Other injury accident,50 km/hr,144.99759,-37.88421,Intersection,GLEN EIRA,Metro,2,0,0,2,0,0,0,No
2018,December,11/12/18,20.30.00,Collision with vehicle,Tuesday,No,Dusk/Dawn,Other injury accident,50 km/hr,144.99226,-37.88327,Intersection,BAYSIDE,Metro,2,0,1,1,0,0,1,No
2018,December,11/12/18,06.57.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,40 km/hr,144.99575,-37.85218,Intersection,STONNINGTON,Metro,2,0,1,1,0,0,0,No
2018,December,11/12/18,08.05.00,Collision with vehicle,Monday,No,Day,Other injury accident,110 km/hr,146.24578,-38.18571,Non-Intersection,LATROBE,Country,2,0,2,0,0,0,1,No
2018,December,11/12/18,08.55.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.1765,-38.22471,Non-Intersection,MORNINGTON PENINSULA,Metro,6,0,1,5,3,0,0,No
2018,December,11/12/18,10.20.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,144.93671,-37.71611,Non-Intersection,MORELAND,Metro,2,0,0,2,0,0,0,No
2018,December,11/12/18,09.00.00,Collision with object,Tuesday,No,Day,Other injury accident,50 km/hr,144.63375,-37.9023,Non-Intersection,WYNDHAM,Metro,2,0,1,1,1,0,0,No
2018,December,11/12/18,09.07.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,145.22715,-37.84763,Intersection,KNOX,Metro,2,0,0,2,0,0,0,No
2018,December,11/12/18,14.50.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,144.95726,-37.82582,Non-Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,December,11/12/18,14.30.00,Collision with object,Tuesday,No,Day,Serious injury accident,100 km/hr,146.09105,-38.19995,Non-Intersection,BAW BAW,Country,1,0,0,1,0,0,1,No
2018,December,11/12/18,15.50.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.00394,-37.84445,Non-Intersection,STONNINGTON,Metro,2,0,1,1,0,0,0,No
2018,December,11/12/18,15.50.00,Collision with vehicle,Tuesday,Yes,Day,Other injury accident,40 km/hr,144.76207,-37.72529,Non-Intersection,MELTON,Metro,2,0,1,0,0,0,0,No
2018,December,11/12/18,17.30.00,Collision with vehicle,Monday,No,Day,Serious injury accident,40 km/hr,144.95679,-37.79567,Intersection,MELBOURNE,Metro,2,0,1,1,0,0,0,No
2018,December,11/12/18,13.50.00,Collision with vehicle,Monday,No,Day,Other injury accident,50 km/hr,144.91508,-37.62888,Off Road,HUME,Metro,3,0,1,2,1,0,1,No
2018,December,11/12/18,14.20.00,Vehicle overturned,Tuesday,No,Day,Other injury accident,100 km/hr,143.75452,-37.11524,Non-Intersection,CENTRAL GOLDFIELDS,Country,1,0,1,0,0,0,0,No
2018,December,11/12/18,18.12.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,145.05212,-37.94299,Intersection,KINGSTON,Metro,3,0,2,1,1,1,1,No
2018,December,11/12/18,18.07.00,Struck animal,Tuesday,No,Day,Serious injury accident,110 km/hr,145.62751,-36.71903,Non-Intersection,STRATHBOGIE,Country,1,0,1,0,0,0,0,No
2018,December,11/12/18,17.42.00,Collision with vehicle,Monday,No,Day,Serious injury accident,50 km/hr,144.77948,-37.86563,Intersection,HOBSONS BAY,Metro,2,0,2,0,0,0,1,No
2018,December,11/12/18,19.40.00,Collision with vehicle,Monday,No,Day,Other injury accident,70 km/hr,145.33713,-37.81211,Non-Intersection,YARRA RANGES,Metro,2,0,2,0,0,1,0,No
2018,December,11/12/18,15.00.00,Fall from or in moving vehicle,Tuesday,No,Day,Serious injury accident,60 km/hr,145.40232,-36.3648,Intersection,SHEPPARTON,Country,4,0,2,2,3,0,0,No
2018,December,11/12/18,19.30.00,Collision with object,Monday,No,Day,Other injury accident,60 km/hr,145.10977,-38.15409,Non-Intersection,FRANKSTON,Metro,1,0,1,0,0,0,0,No
2018,December,11/12/18,15.15.00,Collision with vehicle,Tuesday,Yes,Day,Other injury accident,100 km/hr,145.18709,-38.04207,Non-Intersection,DANDENONG,Metro,2,0,2,0,0,0,1,No
2018,December,11/12/18,17.45.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,60 km/hr,143.86827,-37.55895,Intersection,BALLARAT,Country,4,0,1,3,2,0,0,No
2018,December,11/12/18,18.19.00,Collision with vehicle,Tuesday,No,Day,Other injury accident,80 km/hr,145.34772,-37.95405,Intersection,YARRA RANGES,Metro,2,0,2,0,0,0,0,No
2018,December,11/12/18,19.45.00,Collision with vehicle,Tuesday,No,Dusk/Dawn,Other injury accident,60 km/hr,145.21406,-37.98482,Intersection,DANDENONG,Metro,5,0,2,0,1,0,1,No
2018,December,11/12/18,20.45.00,Struck pedestrian,Monday,No,Dark,Other injury accident,50 km/hr,145.01133,-37.88306,Non-Intersection,GLEN EIRA,Metro,2,0,2,0,0,0,0,No
2018,December,11/12/18,21.58.00,Struck pedestrian,Monday,No,Dark,Serious injury accident,60 km/hr,144.88837,-37.79765,Non-Intersection,MARIBYRNONG,Metro,2,0,2,0,0,0,0,No
2018,December,11/12/18,15.25.00,Collision with vehicle,Monday,No,Day,Other injury accident,60 km/hr,143.6035,-38.33622,Intersection,COLAC OTWAY,Country,2,0,2,0,0,0,0,No
